METID,Name,Mass,Height,RT,Area,Score,Ions,EXPID,td,to,te,fio,fik,pH,tg,Temp,Mod,F,pHs,pHo,alpha1,alpha2
82,Lovastatin,404.2566,470596,49.858,6927986,98.44,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
208,Mefenamic acid,241.1108,13498,44.276,200659,82.19,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
209,Mefluidide,310.0598,660775,23.87,9095580,99.41,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
84,Melatonin,232.1213,1633807,12.818,21014304,86.06,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
2,Meloxicam,351.0343,240095,26.304,3076496,98.75,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
232,Methyl alpha-D-mannopyranoside,194.0799,22525,0.606,87636,72.33,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
195,Methylmetsulfuron,381.0741,346852,19.561,3352141,98.97,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
45,Metoclopramide hydrochloride,299.1401,3264364,9.425,31697500,98.74,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
142,Metoprolol tartrate,267.1837,4781362,11.59,43292562,98.39,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
142,Metoprolol tartrate,267.1859,1323376,9.045,12561170,81.44,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
155,Mexiletine hydrochloride,179.1305,924815,12.64,10873162,97.92,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
230,N-(2-Furoyl)glycine,169.0374,127870,0.829,436264,98.94,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
93,N-(3-acetyl-4-hydroxyphenyl)butanamide,221.1053,222061,17.618,2769988,87.11,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
246,N6-Methyl-2prim-deoxyadenosine,265.1176,653124,1.677,11279488,99.09,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
68,Nabumetone,228.1149,331167,35.748,5860128,99.61,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
191,Nadolol,309.1939,1399340,7.348,13967759,97.81,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
158,Nalidixic acid,232.0849,1822023,19.405,26141578,98.32,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
168,Naloxone hydrochloride,327.1468,420991,3.575,8592951,98.6,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
26,Naphazoline,210.116,1319690,9.871,13820381,95.91,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
94,Nicotinic acid,123.0322,18238,0.628,88849,84.78,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
8,Nifedipine,346.1165,1658915,32.22,21608110,98.3,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
110,Niflumic acid,282.0615,431055,32.734,7478144,99.41,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
35,Nimesulide,308.0473,15730,35.77,246242,90.94,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
167,Nitrendipine,360.132,404468,39.543,5798976,98.89,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
203,Nitrofurazone,198.0385,63714,4.691,662925,83.8,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
176,Nizatidine,331.1139,2767088,0.918,19538506,98.06,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
40,Nortriptyline,263.1675,3994406,29.846,46770705,98.71,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
40,Nortriptyline,263.1674,4224774,29.094,52432474,98.24,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
274,O-acetyl-L-carnitine hydrochloride,203.1163,1439898,0.606,6297671,97.26,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
34,Olanzapine,312.141,3578501,9.112,32878437,97.64,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
120,Opipramol dihydrochloride,363.231,4154653,26.264,44458826,98.79,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
264,PNU 37883 hydrochloride,345.2781,6385462,35.123,83437760,99.61,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
52,Papaverine,339.1473,5320479,17.127,50433504,98.96,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
92,Paracetamol,151.0632,170881,1.387,1365591,87.67,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
255,Pentoxifylline,278.138,1011998,11.88,8640894,98.45,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
290,Perindopril,368.2311,45954,19.539,1262602,83.89,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
290,Perindopril,368.2308,47707,18.802,3443549,83.9,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
69,Perphenazine,403.1485,5130673,33.113,58639301,98.89,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
20,Phenacetin,179.0947,474432,12.349,5826558,99.41,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
16,Phenazone,188.0949,1810465,7.705,18552147,98.71,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
16,Phenazone,188.0914,21774,0.606,108504,81.43,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
73,Physostigmine,275.1634,2337704,7.393,29156679,97.89,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
76,Pindolol,248.1526,1084536,6.205,12821021,98.39,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
58,Pioglitazone,356.1195,3356091,26.728,41912977,97.58,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
41,Prazosin,383.1596,4631670,14.984,35282449,99.17,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
207,Prednisolone,360.1932,260379,21.704,2409891,82.82,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
111,Probenecid,285.1044,29428,29.005,423244,88.31,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
115,Procaine,236.1524,1682767,2.503,30007190,98.09,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
282,Prochlorperazine,373.1381,2863732,34.832,31690209,98.3,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
65,Promethazine,284.135,2826164,27.576,33018913,97.86,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
65,Promethazine,284.1349,4154345,26.484,46292578,97.86,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
27,Propafenone hydrochloride,341.1991,5324517,29.452,61635275,99.04,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
27,Propafenone hydrochloride,341.1988,97918,17.083,956984,83.7,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
156,Propranolol hydrochloride,259.1574,2485331,20.766,28340543,97.96,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
150,Propyphenazone,230.1419,2011700,22.352,27705008,98.92,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
227,Purine,120.0438,23563,51.867,2433542,80.14,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
227,Purine,120.0437,29619,25.388,1599043,95.54,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
227,Purine,120.0437,32532,24.316,886289,83.59,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
227,Purine,120.0437,35976,0.472,769974,85.82,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
128,Pyrilamine maleate,285.1836,95751,49.858,1408291,81.31,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
128,Pyrilamine maleate,285.1824,4931707,19.918,56794138,88.79,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
210,Pyrimethamine,248.083,2544409,16.971,27095192,98.3,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
43,Quinidine,324.1839,2232181,15.788,20644759,98.63,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
43,Quinidine,324.1839,2131744,15.386,19185818,98.58,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
180,Quinine,324.1839,2232181,15.788,20644759,98.63,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
180,Quinine,324.1839,2131744,15.386,19185818,98.58,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
260,RX 821002 hydrochlorie,234.1006,3578096,5.629,36362402,98.39,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
78,Ramipril,416.2298,192232,26.281,8870257,78.35,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
78,Ramipril,416.2307,291958,25.41,14265582,98.85,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
78,Ramipril,416.2308,251964,24.785,12452324,82.74,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
78,Ramipril,416.2312,25714,20.9,356556,82.92,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
88,Ranitidine hydrochloride,314.1397,327628,9.134,3292897,83.95,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
88,Ranitidine hydrochloride,314.1414,1402632,1.566,23757786,98.03,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
71,Reserpine,608.2736,2993368,33.805,26080847,97.91,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
211,Rifampin,822.406,34198,31.595,355571,91.13,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
211,Rifampin,822.4048,1111305,30.947,16302547,99.13,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
257,Roxithromycin,836.5255,6134654,31.595,54709077,98.01,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
257,Roxithromycin,836.525,178735,29.675,1495802,99.4,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
283,Rutoside,610.1531,18095,12.439,154118,92.83,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
66,Salicylamide,137.0475,36563,5.986,411463,81.86,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
13,Salicylic acid,138.0328,4219,32.533,63700,74.92,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
121,Selegiline hydrochloride,187.1359,587152,8.621,6887665,98.76,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
259,Sildenafil citrate,474.2049,1884783,24.651,15859660,97.58,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
201,Sotalol hydrochloride,272.1195,458440,1.476,6143680,98.47,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
235,Suberic acid,174.0894,68754,11.188,781123,76.05,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
239,Sucrose,342.1171,25781,0.561,60704,77.5,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
81,Sulfacetamide,214.0412,167512,1.9,1668549,99.15,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
284,Sulfafurazole,267.0676,215141,13.175,2438896,98.6,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
55,Sulfaguanidine,214.0527,160875,0.806,821200,96.9,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
10,Sulfamerazine,264.0688,392789,4.602,4118980,95.63,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
206,Sulfamethazine,278.0838,757086,6.634,7446511,97.92,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
56,Sulfathiazole,255.0133,71523,4.312,871797,99.1,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
112,Sulfinpyrazone,404.1188,19719,28.893,180466,70.25,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
112,Sulfinpyrazone,404.1186,18116,26.661,219160,70.78,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
112,Sulfinpyrazone,404.1194,1966886,25.812,20629307,98.05,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
205,Sulfisoxazole,267.0676,215141,13.175,2438896,98.6,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
63,Telmisartan,514.2371,8957819,35.234,113026609,99.3,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
187,Terazosin hydrochloride dihydrate,387.1908,3192795,12.305,22367104,97.62,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
256,Terbinafine hydrochloride,291.1986,5445075,36.775,76370689,99.13,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
170,Terfenadine,471.3138,9484664,43.133,121035465,99.27,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
170,Terfenadine,471.3132,8010,12.215,127445,74.87,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
170,Terfenadine,471.3145,13256,11.97,180430,73.89,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
39,Theophylline,180.0648,85510,1.543,812056,81.3,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
186,Thiabendazole,201.0359,792159,7.638,7897287,98.72,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
172,Thiamphenicol,355.0043,145667,6.455,1486106,98.81,8,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
18,Thiopental,242.1096,281431,36.529,3679149,70.42,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
118,Thioridazine,370.1538,5806695,36.194,68109343,98.45,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
190,Tilmicosin,868.5652,99053,24.897,754486,99.37,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
190,Tilmicosin,868.5665,2910206,24.071,21090758,98.61,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
190,Tilmicosin,868.5656,169049,23.49,1323961,99.56,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
190,Tilmicosin,868.5658,210518,23.334,1435288,99.38,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
100,Tolazoline hydrochloride,160.1001,2429721,1.75,25493939,99.02,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
33,Tolbutamide,270.1039,144769,28.268,1994448,98.88,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
83,Torasemide,348.1255,824868,18.534,7683335,98.37,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
254,Trimetazidine dihydrochloride,266.1611,660645,21.012,7959889,74.05,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
254,Trimetazidine dihydrochloride,266.1631,2457782,5.942,26756933,97.96,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
164,Trimethoprim,290.1381,2646385,6.745,29732975,98.53,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
141,Tryptophan,204.089,40684,1.476,284380,86.33,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
143,Valsartan,435.2266,403015,33.917,4531105,99.08,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
25,Verapamil,454.2873,6752149,43.133,85974390,72.05,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
25,Verapamil,454.2835,8006039,30.568,86866005,80.81,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
11,Veratridine,673.3468,2386801,25.991,20961241,97.78,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
11,Veratridine,673.3464,12668,23.557,98084,90.47,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
37,Warfarin,308.105,961786,34.587,14136624,98.55,6,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
37,Warfarin,308.1039,17631,32.667,274478,73,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
212,Xipamide,354.0438,42764,29.541,622989,98.88,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
22,Xylometazoline,244.194,4449030,25.619,56031846,98.54,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
75,Yohimbine,354.192,1249910,30.121,13150084,83.21,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
75,Yohimbine,354.1943,1237539,14.47,10942135,97.67,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
275,aprepitant,534.1498,134595,47.447,1550863,99.25,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
270,levofloxacin hemihydrate,361.1437,1295506,8.688,12940098,98.48,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
299,metionine,149.0515,143540,23.423,1759292,70.18,2,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
240,myo-Inositol,180.0647,85010,1.543,794020,77.18,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
5,nicotinamide,122.0478,526151,0.784,1813997,95.89,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
295,pantoprasole sodium,383.0749,36845,23.624,469761,99.07,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
295,pantoprasole sodium,383.0738,21743,19.561,226375,92.23,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
280,rifamycin SV sodium salt,697.3065,32726,35.926,342924,95.76,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
293,rivanolum,253.1215,2430396,16.212,23032387,98.33,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
292,saccharosum,342.1171,25781,0.561,60704,77.5,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
281,spiramycin,842.5139,440616,19.338,5869776,99.59,4,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
279,troleandomycin,813.4518,19939,38.427,196079,94.79,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
277,tylosin tartrate,915.5202,4513934,28.291,48033038,98.19,7,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
277,tylosin tartrate,915.5188,120552,27.464,1832426,99.44,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
277,tylosin tartrate,915.5183,54688,26.37,725066,97.66,5,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
277,tylosin tartrate,915.5188,67550,25.276,742637,93.26,3,78,2.1,0.552,0.04,0.05,0.8,3,90,25,ACN,0.5,4.1,4.172955446,0.345602442,2.301831423
188,1-Benzylimidazole,158.0835,129589,5.629,2386910,73.34,4,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
188,1-Benzylimidazole,158.0842,1758157,5.202,20987322,86.95,5,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
233,1-Methyl-L-histidine,169.0851,92448,0.561,323321,87.27,3,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
102,1-Methyladenosine,281.1125,467117,0.739,3021752,99.04,3,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
102,1-Methyladenosine,281.1124,576845,0.605,2463385,98.69,4,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
177,1p3-Diphenyl-2-propenone,208.0889,367513,55.663,6291435,80.85,2,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
231,1p7-Dimethylxanthine,180.0648,46411,5.629,515906,78.36,5,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
231,1p7-Dimethylxanthine,180.0647,55107,5.339,668956,78.49,4,84,2.1,0.552,0.04,0.05,0.8,3,90,25,MeOH,0.5,4.1,4.14902806,0.593635001,1.526250402
